591	 6.1000000000e+002	 9.95074e-001
592	 6.1100000000e+002	 9.95877e-001
593	 6.1200000000e+002	 9.96381e-001
594	 6.1300000000e+002	 9.96810e-001
595	 6.1400000000e+002	 9.97091e-001
596	 6.1500000000e+002	 9.97500e-001
597	 6.1600000000e+002	 9.97627e-001
598	 6.1700000000e+002	 9.97779e-001
599	 6.1800000000e+002	 9.97983e-001
600	 6.1900000000e+002	 9.98167e-001
601	 6.2000000000e+002	 9.98173e-001
602	 6.2100000000e+002	 9.98219e-001
603	 6.2200000000e+002	 9.98322e-001
604	 6.2300000000e+002	 9.98427e-001
605	 6.2400000000e+002	 9.98476e-001
606	 6.2500000000e+002	 9.98430e-001
607	 6.2600000000e+002	 9.98452e-001
608	 6.2700000000e+002	 9.98412e-001
609	 6.2800000000e+002	 9.98462e-001
610	 6.2900000000e+002	 9.98492e-001
611	 6.3000000000e+002	 9.98428e-001
612	 6.3100000000e+002	 9.98399e-001
613	 6.3200000000e+002	 9.98304e-001
614	 6.3300000000e+002	 9.98269e-001
615	 6.3400000000e+002	 9.98177e-001
616	 6.3500000000e+002	 9.98070e-001
617	 6.3600000000e+002	 9.97987e-001
618	 6.3700000000e+002	 9.97840e-001
619	 6.3800000000e+002	 9.97662e-001
620	 6.3900000000e+002	 9.97488e-001
621	 6.4000000000e+002	 9.97264e-001
622	 6.4100000000e+002	 9.96972e-001
623	 6.4200000000e+002	 9.96565e-001
624	 6.4300000000e+002	 9.96094e-001
625	 6.4400000000e+002	 9.95544e-001
626	 6.4500000000e+002	 9.94857e-001
627	 6.4600000000e+002	 9.94029e-001
628	 6.4700000000e+002	 9.92935e-001
629	 6.4800000000e+002	 9.91733e-001
630	 6.4900000000e+002	 9.90460e-001
631	 6.5000000000e+002	 9.89304e-001
632	 6.5100000000e+002	 9.88554e-001
633	 6.5200000000e+002	 9.88342e-001
634	 6.5300000000e+002	 9.88907e-001
635	 6.5400000000e+002	 9.90041e-001
636	 6.5500000000e+002	 9.91464e-001
637	 6.5600000000e+002	 9.92878e-001
638	 6.5700000000e+002	 9.94149e-001
639	 6.5800000000e+002	 9.95179e-001
640	 6.5900000000e+002	 9.96051e-001
641	 6.6000000000e+002	 9.96701e-001
642	 6.6100000000e+002	 9.97236e-001
643	 6.6200000000e+002	 9.97643e-001
644	 6.6300000000e+002	 9.97975e-001
645	 6.6400000000e+002	 9.98261e-001
646	 6.6500000000e+002	 9.98491e-001
647	 6.6600000000e+002	 9.98675e-001
648	 6.6700000000e+002	 9.98841e-001
649	 6.6800000000e+002	 9.98955e-001
650	 6.6900000000e+002	 9.99047e-001
651	 6.7000000000e+002	 9.99154e-001
652	 6.7100000000e+002	 9.99228e-001
653	 6.7200000000e+002	 9.99291e-001
654	 6.7300000000e+002	 9.99345e-001
655	 6.7400000000e+002	 9.99392e-001
656	 6.7500000000e+002	 9.99432e-001
657	 6.7600000000e+002	 9.99479e-001
658	 6.7700000000e+002	 9.99506e-001
659	 6.7800000000e+002	 9.99534e-001
660	 6.7900000000e+002	 9.99560e-001
661	 6.8000000000e+002	 9.99575e-001
662	 6.8100000000e+002	 9.99589e-001
663	 6.8200000000e+002	 9.99615e-001
664	 6.8300000000e+002	 9.99637e-001
665	 6.8400000000e+002	 9.99653e-001
666	 6.8500000000e+002	 9.99658e-001
667	 6.8600000000e+002	 9.99665e-001
668	 6.8700000000e+002	 9.99671e-001
669	 6.8800000000e+002	 9.99685e-001
670	 6.8900000000e+002	 9.99696e-001
671	 6.9000000000e+002	 9.99699e-001
672	 6.9100000000e+002	 9.99703e-001
673	 6.9200000000e+002	 9.99712e-001
674	 6.9300000000e+002	 9.99719e-001
675	 6.9400000000e+002	 9.99706e-001
676	 6.9500000000e+002	 9.99720e-001
677	 6.9600000000e+002	 9.99724e-001
678	 6.9700000000e+002	 9.99723e-001
679	 6.9800000000e+002	 9.99725e-001
680	 6.9900000000e+002	 9.99719e-001
681	 7.0000000000e+002	 9.99711e-001
682	 7.0100000000e+002	 9.99713e-001
683	 7.0200000000e+002	 9.99710e-001
684	 7.0300000000e+002	 9.99715e-001
685	 7.0400000000e+002	 9.99707e-001
686	 7.0500000000e+002	 9.99684e-001
687	 7.0600000000e+002	 9.99715e-001
688	 7.0700000000e+002	 9.99686e-001
689	 7.0800000000e+002	 9.99650e-001
690	 7.0900000000e+002	 9.99676e-001
691	 7.1000000000e+002	 9.99637e-001
692	 7.1100000000e+002	 9.99649e-001
693	 7.1200000000e+002	 9.99626e-001
694	 7.1300000000e+002	 9.99595e-001
695	 7.1400000000e+002	 9.99598e-001
696	 7.1500000000e+002	 9.99546e-001
697	 7.1600000000e+002	 9.99535e-001
698	 7.1700000000e+002	 9.99501e-001
699	 7.1800000000e+002	 9.99467e-001
700	 7.1900000000e+002	 9.99421e-001
701	 7.2000000000e+002	 9.99446e-001
702	 7.2100000000e+002	 9.99272e-001
703	 7.2200000000e+002	 9.99312e-001
704	 7.2300000000e+002	 9.99233e-001
705	 7.2400000000e+002	 9.99144e-001
706	 7.2500000000e+002	 9.99098e-001
707	 7.2600000000e+002	 9.98910e-001
708	 7.2700000000e+002	 9.98769e-001
709	 7.2800000000e+002	 9.98761e-001
710	 7.2900000000e+002	 9.98402e-001
711	 7.3000000000e+002	 9.98300e-001
712	 7.3100000000e+002	 9.98004e-001
713	 7.3200000000e+002	 9.97668e-001
714	 7.3300000000e+002	 9.97281e-001
715	 7.3400000000e+002	 9.96830e-001
716	 7.3500000000e+002	 9.96352e-001
717	 7.3600000000e+002	 9.95349e-001
718	 7.3700000000e+002	 9.94827e-001
719	 7.3800000000e+002	 9.94084e-001
720	 7.3900000000e+002	 9.93082e-001
721	 7.4000000000e+002	 9.91617e-001
722	 7.4100000000e+002	 9.92406e-001
723	 7.4200000000e+002	 9.91890e-001
724	 7.4300000000e+002	 9.91687e-001
725	 7.4400000000e+002	 9.92424e-001
726	 7.4500000000e+002	 9.93392e-001
727	 7.4600000000e+002	 9.93953e-001
728	 7.4700000000e+002	 9.94558e-001
729	 7.4800000000e+002	 9.95337e-001
730	 7.4900000000e+002	 9.96057e-001
731	 7.5000000000e+002	 9.96225e-001
732	 7.5100000000e+002	 9.96610e-001
733	 7.5200000000e+002	 9.96946e-001
734	 7.5300000000e+002	 9.97320e-001
735	 7.5400000000e+002	 9.97568e-001
736	 7.5500000000e+002	 9.97670e-001
737	 7.5600000000e+002	 9.97838e-001
738	 7.5700000000e+002	 9.97957e-001
739	 7.5800000000e+002	 9.98014e-001
740	 7.5900000000e+002	 9.98129e-001
741	 7.6000000000e+002	 9.98225e-001
742	 7.6100000000e+002	 9.98299e-001
743	 7.6200000000e+002	 9.98286e-001
744	 7.6300000000e+002	 9.98293e-001
745	 7.6400000000e+002	 9.98344e-001
746	 7.6500000000e+002	 9.98355e-001
747	 7.6600000000e+002	 9.98353e-001
748	 7.6700000000e+002	 9.98357e-001
749	 7.6800000000e+002	 9.98328e-001
750	 7.6900000000e+002	 9.98300e-001
751	 7.7000000000e+002	 9.98248e-001
752	 7.7100000000e+002	 9.98141e-001
753	 7.7200000000e+002	 9.98084e-001
754	 7.7300000000e+002	 9.97997e-001
755	 7.7400000000e+002	 9.97887e-001
756	 7.7500000000e+002	 9.97814e-001
757	 7.7600000000e+002	 9.97654e-001
758	 7.7700000000e+002	 9.97557e-001
759	 7.7800000000e+002	 9.97318e-001
760	 7.7900000000e+002	 9.97133e-001
761	 7.8000000000e+002	 9.96863e-001
762	 7.8100000000e+002	 9.96630e-001
763	 7.8200000000e+002	 9.96304e-001
764	 7.8300000000e+002	 9.95967e-001
765	 7.8400000000e+002	 9.95624e-001
766	 7.8500000000e+002	 9.95377e-001
767	 7.8600000000e+002	 9.95102e-001
768	 7.8700000000e+002	 9.94983e-001
769	 7.8800000000e+002	 9.95014e-001
770	 7.8900000000e+002	 9.95096e-001
771	 7.9000000000e+002	 9.95391e-001
772	 7.9100000000e+002	 9.95692e-001
773	 7.9200000000e+002	 9.96127e-001
774	 7.9300000000e+002	 9.96541e-001
775	 7.9400000000e+002	 9.96950e-001
776	 7.9500000000e+002	 9.97317e-001
777	 7.9600000000e+002	 9.97650e-001
778	 7.9700000000e+002	 9.97948e-001
779	 7.9800000000e+002	 9.98163e-001
780	 7.9900000000e+002	 9.98402e-001
781	 8.0000000000e+002	 9.98588e-001
782	 8.0100000000e+002	 9.98722e-001
783	 8.0200000000e+002	 9.98849e-001
784	 8.0300000000e+002	 9.98973e-001
785	 8.0400000000e+002	 9.99087e-001
786	 8.0500000000e+002	 9.99148e-001
787	 8.0600000000e+002	 9.99216e-001
788	 8.0700000000e+002	 9.99281e-001
789	 8.0800000000e+002	 9.99340e-001
790	 8.0900000000e+002	 9.99400e-001
791	 8.1000000000e+002	 9.99440e-001
792	 8.1100000000e+002	 9.99459e-001
793	 8.1200000000e+002	 9.99498e-001
794	 8.1300000000e+002	 9.99531e-001
795	 8.1400000000e+002	 9.99557e-001
796	 8.1500000000e+002	 9.99591e-001
797	 8.1600000000e+002	 9.99617e-001
798	 8.1700000000e+002	 9.99615e-001
799	 8.1800000000e+002	 9.99638e-001
800	 8.1900000000e+002	 9.99645e-001
801	 8.2000000000e+002	 9.99672e-001
802	 8.2100000000e+002	 9.99689e-001
803	 8.2200000000e+002	 9.99700e-001
804	 8.2300000000e+002	 9.99702e-001
805	 8.2400000000e+002	 9.99715e-001
806	 8.2500000000e+002	 9.99729e-001
807	 8.2600000000e+002	 9.99743e-001
808	 8.2700000000e+002	 9.99737e-001
809	 8.2800000000e+002	 9.99742e-001
810	 8.2900000000e+002	 9.99751e-001
811	 8.3000000000e+002	 9.99767e-001
812	 8.3100000000e+002	 9.99762e-001
813	 8.3200000000e+002	 9.99768e-001
814	 8.3300000000e+002	 9.99770e-001
815	 8.3400000000e+002	 9.99760e-001
816	 8.3500000000e+002	 9.99766e-001
817	 8.3600000000e+002	 9.99774e-001
818	 8.3700000000e+002	 9.99770e-001
819	 8.3800000000e+002	 9.99772e-001
820	 8.3900000000e+002	 9.99773e-001
821	 8.4000000000e+002	 9.99776e-001
822	 8.4100000000e+002	 9.99763e-001
823	 8.4200000000e+002	 9.99752e-001
824	 8.4300000000e+002	 9.99760e-001
825	 8.4400000000e+002	 9.99766e-001
826	 8.4500000000e+002	 9.99767e-001
827	 8.4600000000e+002	 9.99759e-001
828	 8.4700000000e+002	 9.99722e-001
829	 8.4800000000e+002	 9.99731e-001
830	 8.4900000000e+002	 9.99757e-001
831	 8.5000000000e+002	 9.99725e-001
832	 8.5100000000e+002	 9.99668e-001
833	 8.5200000000e+002	 9.99708e-001
834	 8.5300000000e+002	 9.99721e-001
835	 8.5400000000e+002	 9.99663e-001
836	 8.5500000000e+002	 9.99646e-001
837	 8.5600000000e+002	 9.99699e-001
838	 8.5700000000e+002	 9.99614e-001
839	 8.5800000000e+002	 9.99559e-001
840	 8.5900000000e+002	 9.99647e-001
841	 8.6000000000e+002	 9.99528e-001
842	 8.6100000000e+002	 9.99507e-001
843	 8.6200000000e+002	 9.99561e-001
844	 8.6300000000e+002	 9.99411e-001
845	 8.6400000000e+002	 9.99469e-001
846	 8.6500000000e+002	 9.99370e-001
847	 8.6600000000e+002	 9.99297e-001
848	 8.6700000000e+002	 9.99294e-001
849	 8.6800000000e+002	 9.99216e-001
850	 8.6900000000e+002	 9.99148e-001
851	 8.7000000000e+002	 9.99027e-001
852	 8.7100000000e+002	 9.98888e-001
853	 8.7200000000e+002	 9.98825e-001
854	 8.7300000000e+002	 9.98650e-001
855	 8.7400000000e+002	 9.98415e-001
856	 8.7500000000e+002	 9.98399e-001
857	 8.7600000000e+002	 9.97958e-001
858	 8.7700000000e+002	 9.97881e-001
859	 8.7800000000e+002	 9.97519e-001
860	 8.7900000000e+002	 9.97344e-001
861	 8.8000000000e+002	 9.96905e-001
862	 8.8100000000e+002	 9.96726e-001
863	 8.8200000000e+002	 9.96487e-001
864	 8.8300000000e+002	 9.96383e-001
865	 8.8400000000e+002	 9.96244e-001
866	 8.8500000000e+002	 9.96264e-001
867	 8.8600000000e+002	 9.96322e-001
868	 8.8700000000e+002	 9.96493e-001
869	 8.8800000000e+002	 9.96598e-001
870	 8.8900000000e+002	 9.96965e-001
871	 8.9000000000e+002	 9.97020e-001
872	 8.9100000000e+002	 9.97239e-001
873	 8.9200000000e+002	 9.97358e-001
874	 8.9300000000e+002	 9.97538e-001
875	 8.9400000000e+002	 9.97745e-001
876	 8.9500000000e+002	 9.97843e-001
877	 8.9600000000e+002	 9.97984e-001
878	 8.9700000000e+002	 9.98024e-001
879	 8.9800000000e+002	 9.98175e-001
880	 8.9900000000e+002	 9.98204e-001
881	 9.0000000000e+002	 9.98324e-001
882	 9.0100000000e+002	 9.98301e-001
883	 9.0200000000e+002	 9.98363e-001
884	 9.0300000000e+002	 9.98368e-001
885	 9.0400000000e+002	 9.98416e-001
886	 9.0500000000e+002	 9.98392e-001
887	 9.0600000000e+002	 9.98431e-001
888	 9.0700000000e+002	 9.98485e-001
889	 9.0800000000e+002	 9.98450e-001
890	 9.0900000000e+002	 9.98423e-001
891	 9.1000000000e+002	 9.98382e-001
892	 9.1100000000e+002	 9.98343e-001
893	 9.1200000000e+002	 9.98302e-001
894	 9.1300000000e+002	 9.98275e-001
895	 9.1400000000e+002	 9.98178e-001
896	 9.1500000000e+002	 9.98119e-001
897	 9.1600000000e+002	 9.98072e-001
898	 9.1700000000e+002	 9.97938e-001
899	 9.1800000000e+002	 9.97855e-001
900	 9.1900000000e+002	 9.97759e-001
901	 9.2000000000e+002	 9.97668e-001
902	 9.2100000000e+002	 9.97563e-001
903	 9.2200000000e+002	 9.97495e-001
904	 9.2300000000e+002	 9.97421e-001
905	 9.2400000000e+002	 9.97384e-001
906	 9.2500000000e+002	 9.97357e-001
907	 9.2600000000e+002	 9.97401e-001
908	 9.2700000000e+002	 9.97460e-001
909	 9.2800000000e+002	 9.97572e-001
910	 9.2900000000e+002	 9.97684e-001
911	 9.3000000000e+002	 9.97824e-001
912	 9.3100000000e+002	 9.97997e-001
913	 9.3200000000e+002	 9.98161e-001
914	 9.3300000000e+002	 9.98332e-001
915	 9.3400000000e+002	 9.98466e-001
916	 9.3500000000e+002	 9.98621e-001
917	 9.3600000000e+002	 9.98737e-001
918	 9.3700000000e+002	 9.98889e-001
919	 9.3800000000e+002	 9.98991e-001
920	 9.3900000000e+002	 9.99078e-001
921	 9.4000000000e+002	 9.99178e-001
922	 9.4100000000e+002	 9.99257e-001
923	 9.4200000000e+002	 9.99316e-001
924	 9.4300000000e+002	 9.99375e-001
925	 9.4400000000e+002	 9.99421e-001
926	 9.4500000000e+002	 9.99461e-001
927	 9.4600000000e+002	 9.99493e-001
928	 9.4700000000e+002	 9.99535e-001
929	 9.4800000000e+002	 9.99562e-001
930	 9.4900000000e+002	 9.99579e-001
931	 9.5000000000e+002	 9.99606e-001
932	 9.5100000000e+002	 9.99637e-001
933	 9.5200000000e+002	 9.99654e-001
934	 9.5300000000e+002	 9.99675e-001
935	 9.5400000000e+002	 9.99684e-001
936	 9.5500000000e+002	 9.99704e-001
937	 9.5600000000e+002	 9.99712e-001
938	 9.5700000000e+002	 9.99718e-001
939	 9.5800000000e+002	 9.99723e-001
940	 9.5900000000e+002	 9.99751e-001
941	 9.6000000000e+002	 9.99746e-001
942	 9.6100000000e+002	 9.99754e-001
943	 9.6200000000e+002	 9.99757e-001
944	 9.6300000000e+002	 9.99769e-001
945	 9.6400000000e+002	 9.99764e-001
946	 9.6500000000e+002	 9.99782e-001
947	 9.6600000000e+002	 9.99779e-001
948	 9.6700000000e+002	 9.99777e-001
949	 9.6800000000e+002	 9.99784e-001
950	 9.6900000000e+002	 9.99787e-001
951	 9.7000000000e+002	 9.99788e-001
952	 9.7100000000e+002	 9.99787e-001
953	 9.7200000000e+002	 9.99796e-001
954	 9.7300000000e+002	 9.99797e-001
955	 9.7400000000e+002	 9.99803e-001
956	 9.7500000000e+002	 9.99793e-001
957	 9.7600000000e+002	 9.99800e-001
958	 9.7700000000e+002	 9.99804e-001
959	 9.7800000000e+002	 9.99803e-001
960	 9.7900000000e+002	 9.99792e-001
961	 9.8000000000e+002	 9.99802e-001
962	 9.8100000000e+002	 9.99810e-001
963	 9.8200000000e+002	 9.99811e-001
964	 9.8300000000e+002	 9.99787e-001
965	 9.8400000000e+002	 9.99795e-001
966	 9.8500000000e+002	 9.99807e-001
967	 9.8600000000e+002	 9.99794e-001
968	 9.8700000000e+002	 9.99789e-001
969	 9.8800000000e+002	 9.99790e-001
970	 9.8900000000e+002	 9.99794e-001
971	 9.9000000000e+002	 9.99781e-001
972	 9.9100000000e+002	 9.99781e-001
973	 9.9200000000e+002	 9.99777e-001
974	 9.9300000000e+002	 9.99762e-001
975	 9.9400000000e+002	 9.99763e-001
976	 9.9500000000e+002	 9.99755e-001
977	 9.9600000000e+002	 9.99739e-001
978	 9.9700000000e+002	 9.99732e-001
979	 9.9800000000e+002	 9.99720e-001
980	 9.9900000000e+002	 9.99723e-001
981	 1.0000000000e+003	 9.99707e-001
982	 1.0010000000e+003	 9.99719e-001
983	 1.0020000000e+003	 9.99685e-001
984	 1.0030000000e+003	 9.99683e-001
985	 1.0040000000e+003	 9.99648e-001
986	 1.0050000000e+003	 9.99662e-001
987	 1.0060000000e+003	 9.99626e-001
988	 1.0070000000e+003	 9.99575e-001
989	 1.0080000000e+003	 9.99611e-001
990	 1.0090000000e+003	 9.99546e-001
991	 1.0100000000e+003	 9.99540e-001
992	 1.0110000000e+003	 9.99537e-001
993	 1.0120000000e+003	 9.99450e-001
994	 1.0130000000e+003	 9.99480e-001
995	 1.0140000000e+003	 9.99384e-001
996	 1.0150000000e+003	 9.99252e-001
997	 1.0160000000e+003	 9.99316e-001
998	 1.0170000000e+003	 9.99241e-001
999	 1.0180000000e+003	 9.99063e-001
1000	 1.0190000000e+003	 9.99107e-001
1001	 1.0200000000e+003	 9.99037e-001
1002	 1.0210000000e+003	 9.98769e-001
1003	 1.0220000000e+003	 9.98684e-001
1004	 1.0230000000e+003	 9.98655e-001
1005	 1.0240000000e+003	 9.98523e-001
1006	 1.0250000000e+003	 9.98153e-001
1007	 1.0260000000e+003	 9.97987e-001
1008	 1.0270000000e+003	 9.97967e-001
1009	 1.0280000000e+003	 9.97623e-001
1010	 1.0290000000e+003	 9.97347e-001
1011	 1.0300000000e+003	 9.97189e-001
1012	 1.0310000000e+003	 9.97056e-001
1013	 1.0320000000e+003	 9.96996e-001
1014	 1.0330000000e+003	 9.96790e-001
1015	 1.0340000000e+003	 9.96527e-001
1016	 1.0350000000e+003	 9.96532e-001
1017	 1.0360000000e+003	 9.96768e-001
1018	 1.0370000000e+003	 9.96954e-001
1019	 1.0380000000e+003	 9.97145e-001
1020	 1.0390000000e+003	 9.97410e-001
1021	 1.0400000000e+003	 9.97538e-001
1022	 1.0410000000e+003	 9.97789e-001
1023	 1.0420000000e+003	 9.98078e-001
1024	 1.0430000000e+003	 9.98310e-001
1025	 1.0440000000e+003	 9.98512e-001
1026	 1.0450000000e+003	 9.98591e-001
1027	 1.0460000000e+003	 9.98667e-001
1028	 1.0470000000e+003	 9.98717e-001
1029	 1.0480000000e+003	 9.98742e-001
1030	 1.0490000000e+003	 9.98740e-001
1031	 1.0500000000e+003	 9.98732e-001
1032	 1.0510000000e+003	 9.98784e-001
1033	 1.0520000000e+003	 9.98746e-001
1034	 1.0530000000e+003	 9.98774e-001
1035	 1.0540000000e+003	 9.98736e-001
1036	 1.0550000000e+003	 9.98720e-001
1037	 1.0560000000e+003	 9.98691e-001
1038	 1.0570000000e+003	 9.98699e-001
1039	 1.0580000000e+003	 9.98670e-001
1040	 1.0590000000e+003	 9.98669e-001
1041	 1.0600000000e+003	 9.98654e-001
1042	 1.0610000000e+003	 9.98624e-001
1043	 1.0620000000e+003	 9.98632e-001
1044	 1.0630000000e+003	 9.98611e-001
1045	 1.0640000000e+003	 9.98639e-001
1046	 1.0650000000e+003	 9.98619e-001
1047	 1.0660000000e+003	 9.98636e-001
1048	 1.0670000000e+003	 9.98660e-001
1049	 1.0680000000e+003	 9.98695e-001
1050	 1.0690000000e+003	 9.98743e-001
1051	 1.0700000000e+003	 9.98768e-001
1052	 1.0710000000e+003	 9.98829e-001
1053	 1.0720000000e+003	 9.98866e-001
1054	 1.0730000000e+003	 9.98922e-001
1055	 1.0740000000e+003	 9.99012e-001
1056	 1.0750000000e+003	 9.99077e-001
1057	 1.0760000000e+003	 9.99136e-001
1058	 1.0770000000e+003	 9.99184e-001
1059	 1.0780000000e+003	 9.99240e-001
1060	 1.0790000000e+003	 9.99284e-001
1061	 1.0800000000e+003	 9.99347e-001
1062	 1.0810000000e+003	 9.99396e-001
1063	 1.0820000000e+003	 9.99445e-001
1064	 1.0830000000e+003	 9.99465e-001
1065	 1.0840000000e+003	 9.99505e-001
1066	 1.0850000000e+003	 9.99540e-001
1067	 1.0860000000e+003	 9.99575e-001
1068	 1.0870000000e+003	 9.99589e-001
1069	 1.0880000000e+003	 9.99608e-001
1070	 1.0890000000e+003	 9.99635e-001
1071	 1.0900000000e+003	 9.99643e-001
1072	 1.0910000000e+003	 9.99646e-001
1073	 1.0920000000e+003	 9.99692e-001
1074	 1.0930000000e+003	 9.99711e-001
1075	 1.0940000000e+003	 9.99700e-001
1076	 1.0950000000e+003	 9.99712e-001
1077	 1.0960000000e+003	 9.99740e-001
1078	 1.0970000000e+003	 9.99740e-001
1079	 1.0980000000e+003	 9.99749e-001
1080	 1.0990000000e+003	 9.99770e-001
1081	 1.1000000000e+003	 9.99762e-001
1082	 1.1010000000e+003	 9.99776e-001
1083	 1.1020000000e+003	 9.99778e-001
1084	 1.1030000000e+003	 9.99783e-001
1085	 1.1040000000e+003	 9.99794e-001
1086	 1.1050000000e+003	 9.99791e-001
1087	 1.1060000000e+003	 9.99800e-001
1088	 1.1070000000e+003	 9.99799e-001
1089	 1.1080000000e+003	 9.99811e-001
1090	 1.1090000000e+003	 9.99823e-001
1091	 1.1100000000e+003	 9.99815e-001
1092	 1.1110000000e+003	 9.99819e-001
1093	 1.1120000000e+003	 9.99818e-001
1094	 1.1130000000e+003	 9.99832e-001
1095	 1.1140000000e+003	 9.99826e-001
1096	 1.1150000000e+003	 9.99831e-001
1097	 1.1160000000e+003	 9.99829e-001
1098	 1.1170000000e+003	 9.99836e-001
1099	 1.1180000000e+003	 9.99838e-001
1100	 1.1190000000e+003	 9.99844e-001
1101	 1.1200000000e+003	 9.99839e-001
1102	 1.1210000000e+003	 9.99845e-001
1103	 1.1220000000e+003	 9.99837e-001
1104	 1.1230000000e+003	 9.99843e-001
1105	 1.1240000000e+003	 9.99845e-001
1106	 1.1250000000e+003	 9.99846e-001
1107	 1.1260000000e+003	 9.99830e-001
1108	 1.1270000000e+003	 9.99834e-001
1109	 1.1280000000e+003	 9.99834e-001
1110	 1.1290000000e+003	 9.99799e-001
1111	 1.1300000000e+003	 9.99828e-001
1112	 1.1310000000e+003	 9.99818e-001
1113	 1.1320000000e+003	 9.99790e-001
1114	 1.1330000000e+003	 9.99828e-001
1115	 1.1340000000e+003	 9.99813e-001
1116	 1.1350000000e+003	 9.99816e-001
1117	 1.1360000000e+003	 9.99811e-001
1118	 1.1370000000e+003	 9.99811e-001
1119	 1.1380000000e+003	 9.99807e-001
1120	 1.1390000000e+003	 9.99808e-001
1121	 1.1400000000e+003	 9.99811e-001
1122	 1.1410000000e+003	 9.99799e-001
1123	 1.1420000000e+003	 9.99799e-001
1124	 1.1430000000e+003	 9.99794e-001
1125	 1.1440000000e+003	 9.99788e-001
1126	 1.1450000000e+003	 9.99783e-001
1127	 1.1460000000e+003	 9.99779e-001
1128	 1.1470000000e+003	 9.99769e-001
1129	 1.1480000000e+003	 9.99760e-001
1130	 1.1490000000e+003	 9.99760e-001
1131	 1.1500000000e+003	 9.99715e-001
1132	 1.1510000000e+003	 9.99727e-001
1133	 1.1520000000e+003	 9.99732e-001
1134	 1.1530000000e+003	 9.99713e-001
1135	 1.1540000000e+003	 9.99689e-001
1136	 1.1550000000e+003	 9.99697e-001
1137	 1.1560000000e+003	 9.99682e-001
1138	 1.1570000000e+003	 9.99658e-001
1139	 1.1580000000e+003	 9.99642e-001
1140	 1.1590000000e+003	 9.99596e-001
1141	 1.1600000000e+003	 9.99603e-001
1142	 1.1610000000e+003	 9.99585e-001
1143	 1.1620000000e+003	 9.99539e-001
1144	 1.1630000000e+003	 9.99515e-001
1145	 1.1640000000e+003	 9.99490e-001
1146	 1.1650000000e+003	 9.99442e-001
1147	 1.1660000000e+003	 9.99433e-001
1148	 1.1670000000e+003	 9.99384e-001
1149	 1.1680000000e+003	 9.99340e-001
1150	 1.1690000000e+003	 9.99335e-001
1151	 1.1700000000e+003	 9.99281e-001
1152	 1.1710000000e+003	 9.99246e-001
1153	 1.1720000000e+003	 9.99219e-001
1154	 1.1730000000e+003	 9.99164e-001
1155	 1.1740000000e+003	 9.99142e-001
1156	 1.1750000000e+003	 9.99128e-001
1157	 1.1760000000e+003	 9.99114e-001
1158	 1.1770000000e+003	 9.99097e-001
1159	 1.1780000000e+003	 9.99073e-001
1160	 1.1790000000e+003	 9.99060e-001
1161	 1.1800000000e+003	 9.99055e-001
1162	 1.1810000000e+003	 9.99043e-001
1163	 1.1820000000e+003	 9.99091e-001
1164	 1.1830000000e+003	 9.99067e-001
1165	 1.1840000000e+003	 9.99093e-001
1166	 1.1850000000e+003	 9.99092e-001
1167	 1.1860000000e+003	 9.99098e-001
1168	 1.1870000000e+003	 9.99099e-001
1169	 1.1880000000e+003	 9.99099e-001
1170	 1.1890000000e+003	 9.99122e-001
1171	 1.1900000000e+003	 9.99122e-001
1172	 1.1910000000e+003	 9.99111e-001
1173	 1.1920000000e+003	 9.99113e-001
1174	 1.1930000000e+003	 9.99146e-001
1175	 1.1940000000e+003	 9.99137e-001
1176	 1.1950000000e+003	 9.99127e-001
1177	 1.1960000000e+003	 9.99113e-001
1178	 1.1970000000e+003	 9.99134e-001
1179	 1.1980000000e+003	 9.99129e-001
1180	 1.1990000000e+003	 9.99135e-001
1181	 1.2000000000e+003	 9.99123e-001
1182	 1.2010000000e+003	 9.99131e-001
1183	 1.2020000000e+003	 9.99126e-001
1184	 1.2030000000e+003	 9.99120e-001
1185	 1.2040000000e+003	 9.99139e-001
1186	 1.2050000000e+003	 9.99138e-001
1187	 1.2060000000e+003	 9.99138e-001
1188	 1.2070000000e+003	 9.99154e-001
1189	 1.2080000000e+003	 9.99178e-001
1190	 1.2090000000e+003	 9.99183e-001
1191	 1.2100000000e+003	 9.99201e-001
1192	 1.2110000000e+003	 9.99218e-001
1193	 1.2120000000e+003	 9.99245e-001
1194	 1.2130000000e+003	 9.99264e-001
1195	 1.2140000000e+003	 9.99294e-001
1196	 1.2150000000e+003	 9.99312e-001
1197	 1.2160000000e+003	 9.99344e-001
1198	 1.2170000000e+003	 9.99362e-001
1199	 1.2180000000e+003	 9.99399e-001
1200	 1.2190000000e+003	 9.99420e-001
1201	 1.2200000000e+003	 9.99444e-001
1202	 1.2210000000e+003	 9.99471e-001
1203	 1.2220000000e+003	 9.99490e-001
1204	 1.2230000000e+003	 9.99508e-001
1205	 1.2240000000e+003	 9.99537e-001
1206	 1.2250000000e+003	 9.99547e-001
1207	 1.2260000000e+003	 9.99564e-001
1208	 1.2270000000e+003	 9.99588e-001
1209	 1.2280000000e+003	 9.99600e-001
1210	 1.2290000000e+003	 9.99617e-001
1211	 1.2300000000e+003	 9.99633e-001
1212	 1.2310000000e+003	 9.99642e-001
1213	 1.2320000000e+003	 9.99665e-001
1214	 1.2330000000e+003	 9.99665e-001
1215	 1.2340000000e+003	 9.99683e-001
1216	 1.2350000000e+003	 9.99690e-001
